000012	-169.855958	-168.94802900270045
001245	-325.790223	-323.91285353478173
001363	-291.011574	-289.1971250864724
000244	-322.457189	-320.71596475238454
000656	-234.514157	-233.03700205934706
000951	-323.427242	-321.57732588365843
000421	-286.486184	-284.84372040293306
001540	-289.862077	-288.0864209703828
001777	-309.719423	-307.88174343116873
000186	-321.231461	-319.5010446633487
000127	-247.207726	-245.83192572472893
000893	-396.484799	-394.4026437433409
000480	-270.381601	-268.7894547307115
001423	-361.707823	-359.71507786768586
001600	-360.495391	-358.5261450101583
000539	-307.563508	-305.85960636318686
000776	-333.458592	-331.6656385216549
001011	-302.347462	-300.5702052832965
000068	-232.357633	-231.00320488279067
002072	-325.824368	-323.94084576395784
002426	-308.43432	-306.6146535499914
001069	-324.588051	-322.71083901600855
002366	-291.006347	-289.19394870612916
000013	-119.046983	-118.27245151360256
002013	-309.650863	-307.80539150668835
000598	-233.247872	-231.78532993111355
002308	-288.639704	-286.88397396562783
001718	-346.830233	-344.86937356108996
000717	-249.264247	-247.74233060321626
001659	-346.873618	-344.9153917550841
002249	-324.56712	-322.69479202383025
000303	-271.622116	-270.00748706088405
001364	-306.047976	-304.2769290592755
000362	-323.635807	-321.87380361517927
001482	-382.803302	-380.7401797791002
000245	-318.640883	-316.89410176754745
000834	-304.725928	-302.9005473422323
002131	-324.60274	-322.73359656081897
002485	-345.622572	-343.6816118057837
000657	-286.498486	-284.8594108361924
000422	-306.391039	-304.6992207005095
000777	-353.315835	-351.4644302414415
001837	-324.602372	-322.7331155218065
002542	-310.931179	-309.07671586158216
001128	-362.949036	-360.9389535900626
000952	-339.485288	-337.5816008613438
000187	-301.399653	-299.7267352433706
001246	-305.891325	-304.0597950620889
002190	-341.823675	-339.8785054604101
000128	-232.356339	-231.00289977445806
001541	-305.905721	-304.0782264173678
001895	-309.664313	-307.8245745730233
000069	-268.280561	-266.8254553751134
001305	-325.76969	-323.8803091534929
000014	-154.967467	-154.09215164113922
001012	-322.20997	-320.3792296598118
000481	-270.394736	-268.8002882397839
001187	-348.038559	-346.0608021537684
001778	-345.64404	-343.7044803548635
000540	-323.63921	-321.8795001161486
000894	-376.580416	-374.5475585036012
001424	-381.611018	-379.5691070962814
001070	-340.654483	-338.7253854587799
001601	-356.721743	-354.7576953655114
000718	-269.149814	-267.57771423792906
002073	-345.695959	-343.7595273263638
002427	-344.344489	-342.4153159854824
000246	-322.462067	-320.72515842410405
000599	-249.356836	-247.84903840074676
000778	-357.166627	-355.3281562633031
000015	-154.9551	-154.0758931511907
000188	-321.270692	-319.54449309800697
000363	-303.778481	-302.0686973855207
001719	-346.818651	-344.85893443912937
000423	-286.477845	-284.83963540305547
002014	-289.758882	-287.96403615807196
001365	-322.147165	-320.32947768735437
000304	-251.724536	-250.1614602883677
002132	-344.504713	-342.58693169923026
002250	-324.543903	-322.6672740821427
000070	-248.423365	-247.00977186849346
000129	-248.429049	-247.0196514099717
002309	-288.561334	-286.7919723574665
000835	-324.5978	-322.7207270261589
000658	-235.722785	-234.22374467948922
001660	-327.002554	-325.08918279996846
001838	-308.562127	-306.75087496010724
002367	-310.903312	-309.03999308049197
000953	-339.476706	-337.57372444662064
002543	-346.851743	-344.89660578176074
000482	-270.391057	-268.80250088670186
002486	-272.531365	-270.81602117382926
001483	-310.930278	-309.0758114507189
000016	-117.820482	-117.06720670567408
001071	-344.456181	-342.52685417143675
001013	-318.403501	-316.574378118744
002191	-361.702324	-359.70634086075194
000895	-376.615026	-374.5887072831459
000541	-323.60695	-321.84399148460636
001896	-345.585087	-343.6353222667052
000779	-373.168845	-371.26015565629797
001129	-362.928774	-360.9142740853124
000247	-318.634565	-316.8925863072643
000189	-341.140405	-339.3619092224794
000719	-231.970662	-230.520793045287
001306	-345.65257	-343.71175414840945
001247	-310.930711	-309.07638810422725
001542	-309.676198	-307.8435360392012
001425	-361.731131	-359.738419262108
001188	-383.974242	-381.8947603330826
000017	-153.738466	-152.8771923963056
000071	-268.29414	-266.83599459943406
000424	-306.35823	-304.66820590455177
000130	-268.301047	-266.8390988434676
001779	-325.764451	-323.8722751475759
001602	-308.496311	-306.68179497960426
000600	-249.287049	-247.77029246789692
000364	-323.660754	-321.90080360504317
002428	-324.468456	-322.58893039066385
001366	-322.15388	-320.3367247133143
002074	-325.791364	-323.9081612931657
000896	-396.491032	-394.4101094925787
000305	-286.491449	-284.84823981835484
002251	-344.447517	-342.52190501208895
002133	-340.671285	-338.7488867299936
000659	-271.639858	-270.03560125199607
000018	-193.082024	-191.97731670628997
001014	-338.267072	-336.3849228575016
002015	-309.654038	-307.8123702145598
000483	-306.302738	-304.6074917475605
002310	-304.669226	-302.8567694718207
000190	-249.390763	-247.87081386965977
000542	-343.510108	-341.69739624443923
002368	-291.011798	-289.19968030099994
000836	-324.60409	-322.72858904329297
001720	-274.976685	-273.221219576118
000954	-323.442703	-321.5965502789192
002487	-288.583999	-286.8109808542794
001661	-362.92841	-360.91119516364927
000780	-301.357667	-299.6801931779164
000248	-338.535823	-336.74507467194405
000131	-268.266088	-266.80847084795926
000720	-248.013709	-246.5069095582241
001072	-360.52214	-358.54111509168143
000601	-265.394153	-263.83221255638114
000072	-232.370129	-231.0160766968306
001839	-324.626532	-322.76133142145926
000425	-286.507807	-284.86588529934437
002192	-345.68488	-343.7422893744749
000019	-209.153076	-207.99594825368888
001780	-345.645117	-343.7006123135488
001426	-381.593803	-379.55709112754715
001307	-361.723797	-359.7288926326559
002544	-346.845914	-344.88738512136115
000484	-229.608278	-228.190901378531
000365	-323.643967	-321.88495136526296
001484	-327.006511	-325.0965813686971
001603	-324.597553	-322.7367568727368
000897	-376.577674	-374.5463743582128
001897	-273.736332	-271.99860761179167
001367	-338.250226	-336.3862873793529
001543	-325.78321	-323.90503167358594
002075	-345.668979	-343.7343003840318
000306	-270.43977	-268.8536950242668
000132	-268.275658	-266.8206032549862
001248	-327.004626	-325.09462982322435
000660	-307.554567	-305.8447431819924
000191	-269.261277	-267.6891320218082
000020	-225.216131	-224.01043756398332
000543	-236.908501	-235.38475451339832
002429	-272.530775	-270.8153511105914
002252	-324.546597	-322.6710073984749
001130	-276.195304	-274.4189946687571
001015	-318.400251	-316.56915781284624
001189	-276.191802	-274.41404277838893
000073	-248.441044	-247.03454516030087
000249	-338.52405	-336.73177665048127
000602	-269.16972	-267.59816838838026
002134	-308.546516	-306.7376349201527
000955	-339.495383	-337.5986145150787
000898	-396.451803	-394.3677591427805
000837	-344.474377	-342.54670298686574
002016	-325.679691	-323.7790458955088
000781	-301.351479	-299.6687720765725
002488	-308.448709	-306.62539633010266
002311	-288.573867	-286.80965007852643
000721	-264.221738	-262.66990684709873
000426	-302.528873	-300.8343969483335
001840	-344.504878	-342.587285880756
000485	-245.705208	-244.2414079470839
000366	-343.523749	-341.7132884301437
000021	-158.335658	-157.31042045860488
001073	-324.59668	-322.72557917961245
002193	-361.727754	-359.73289136799025
002369	-310.900444	-309.04355824597303
001604	-344.424484	-342.50497293408165
001368	-343.224213	-341.3333437497978
001308	-345.654828	-343.714657864854
000661	-307.562671	-305.8538585956415
001721	-310.905067	-309.0455298045164
001781	-325.750564	-323.85887611302655
001662	-327.011651	-325.1019872045557
001427	-341.860508	-339.9138810859025
001485	-346.881372	-344.9191613807474
000074	-248.435955	-247.02639928593027
000133	-197.621376	-196.3473486736112
000192	-285.322174	-283.6980269674154
002076	-345.67292	-343.73817951710816
000956	-339.485288	-337.5816009257372
000603	-285.274582	-283.6573636786433
002253	-324.544148	-322.6710196764244
000899	-416.360576	-414.2277750660322
000544	-272.828748	-271.20437655879493
000307	-286.512742	-284.8727720965638
000782	-317.39729	-315.6551717993724
000367	-343.484162	-341.6747626882632
000722	-280.243169	-278.6323032350605
000486	-261.796485	-260.28676846688796
000022	-194.260804	-193.13442492432938
002545	-327.000866	-325.08796320479155
001898	-309.65229	-307.8051054194168
001544	-305.897441	-304.0679988822773
002430	-288.583185	-286.810298082173
000427	-322.432887	-320.6886203503353
001249	-346.876964	-344.9146363847396
001016	-338.262881	-336.3786267065686
000250	-234.467575	-232.9866040778541
002135	-324.618699	-322.7520363309167
000838	-304.727144	-302.90399575613463
001841	-340.655166	-338.7315525528155
001131	-312.122481	-310.2454352187451
000134	-233.54154	-232.16688837840448
002489	-288.569733	-286.79723121602126
002312	-304.683119	-302.87341928185447
000023	-153.454498	-152.50828336004565
001074	-340.65693	-338.7345428732261
000075	-264.497508	-263.0396488283737
001369	-359.320626	-357.3808160179599
002194	-381.6049	-379.55961283944134
000193	-285.324006	-283.7005415339197
002017	-309.654854	-307.81839750239556
001605	-360.522672	-358.55675036911447
001309	-361.72504	-359.73196816655565
000487	-232.022522	-230.5871785387477
001190	-312.116038	-310.23846797254015
000783	-317.428904	-315.7034525463155
001782	-381.56673	-379.52342365899597
000723	-296.280324	-294.61608787311513
000604	-249.277695	-247.7580821229772
000662	-234.464435	-232.98042301140129
000957	-339.495786	-337.5991623597157
000308	-306.396537	-304.7038945652921
002370	-346.820409	-344.8603201755139
001428	-361.733382	-359.7370995804378
002077	-381.61749	-379.57667244126264
001663	-362.940598	-360.92744203313015
000428	-306.361478	-304.67206701504756
002254	-344.427484	-342.5001897947748
001486	-346.856888	-344.901705429878
000368	-287.688472	-286.0230263669217
000545	-272.821593	-271.19338847479247
001722	-310.895928	-309.0364486489039
002431	-288.571354	-286.79899152962884
000251	-250.577056	-249.05083523289363
000135	-233.534624	-232.15605350809324
001017	-286.239934	-284.51112586290844
000900	-288.672716	-286.8998825935254
002546	-382.767389	-380.70820308919355
000024	-169.55282	-168.56025416420354
001545	-309.668301	-307.83217913023367
001899	-309.664182	-307.8242466832881
000076	-248.409414	-246.9986954690802
000784	-301.363501	-299.68517182787707
001250	-346.849601	-344.8911074650652
001370	-339.411628	-337.5085587373161
000194	-265.435128	-263.8636419698761
000488	-248.130333	-246.64931181941097
001310	-361.70154	-359.705688626513
001075	-344.463775	-342.5405164741523
000605	-265.384535	-263.8195284991203
000663	-270.387656	-268.79876289085075
000724	-296.291321	-294.63084013564344
000839	-324.606189	-322.73358393851663
002195	-381.574953	-379.53355444547697
002313	-308.456732	-306.6379301286344
002136	-320.777578	-318.9058881679518
002490	-308.456209	-306.6383245370797
000309	-286.469551	-284.82880481970096
002018	-345.571899	-343.62533827381714
000025	-185.64388	-184.60327090961522
001606	-320.758091	-318.8834505211987
000429	-322.429891	-320.6875442060891
001842	-324.621055	-322.75455592789046
000958	-355.5512	-353.60633846554515
001783	-346.821293	-344.8611794545032
001429	-357.925953	-355.92621900915856
002255	-340.588866	-338.6601900993035
000077	-268.314106	-266.85594623032205
000369	-270.387698	-268.8070609072328
000546	-272.82707	-271.19887568814636
000785	-317.427562	-315.69907013919146
000136	-233.540083	-232.16159892473843
002371	-326.932001	-325.01824475774424
001018	-302.297086	-300.5151467900716
002547	-382.772347	-380.7159207112695
000489	-264.235932	-262.7090157076373
001664	-343.058203	-341.0938201558651
000252	-270.392786	-268.8110266279324
002078	-341.859909	-339.92341156375267
000725	-296.260359	-294.5892709634106
002432	-308.443754	-306.62034686598673
001132	-312.120983	-310.24067984613254
001487	-346.847258	-344.88895085828096
000664	-306.307396	-304.613300660053
000026	-190.619419	-189.55556668792775
000606	-269.169895	-267.60294263768344
001371	-359.289738	-357.33603112376477
001191	-312.112131	-310.2299820808866
000901	-304.716296	-302.8895473715102
001311	-381.604536	-379.5591041242937
001723	-310.9066	-309.04918470184924
000310	-306.362773	-304.67457203457565
002314	-324.564658	-322.7001283622692
000195	-285.307451	-283.6832498630904
001076	-360.525772	-358.5515957010093
000840	-340.678681	-338.7564580765774
001546	-325.775625	-323.89432714132187
000430	-322.406214	-320.66118502609436
000786	-317.402963	-315.66520722072903
001251	-346.858207	-344.9023536939359
000078	-284.378417	-282.87055044259193
001430	-341.856435	-339.9087999308375
002137	-340.681546	-338.7626028879448
002019	-325.677763	-323.7822370051711
000137	-269.458036	-267.978554996398
000959	-288.681613	-286.90920247140303
001019	-306.105469	-304.32382617295355
000027	-206.716931	-205.60721326634814
002196	-309.730308	-307.89518613979544
001900	-289.76179	-287.96473893884695
000370	-286.496488	-284.8702786517207
000726	-265.43422	-263.85762029806705
000490	-266.770346	-265.23738457426015
002491	-324.493721	-322.61841310214015
002256	-360.492157	-358.51412943584603
001607	-324.55632	-322.6809805340145
000253	-286.500397	-284.87308174363596
001843	-340.679913	-338.7611406141292
000607	-285.277655	-283.6670151120055
001488	-382.780942	-380.72340647056217
001784	-310.898131	-309.040590495835
000547	-308.750615	-307.0213799418598
001665	-346.889459	-344.9313068129812
002433	-288.557964	-286.784868607109
001372	-375.387226	-373.3862846857593
000665	-234.462636	-232.97728999488467
002079	-361.730988	-359.7408323264952
002372	-326.943545	-325.0330929177976
000196	-301.36755	-299.6900130460666
000431	-342.309028	-340.5143561138616
000028	-227.793626	-226.6101172452199
000787	-333.444039	-331.64935625322886
000138	-269.460783	-267.98517356841205
000311	-235.69243	-234.1881883973879
001077	-288.671014	-286.900130922283
000902	-324.594499	-322.717720987928
002548	-276.191629	-274.41543859448535
002315	-288.561695	-286.7945181883795
001724	-346.825015	-344.86399180843483
000841	-324.600523	-322.725396153134
000727	-285.28773	-283.6541413215999
000079	-284.353204	-282.8436244276814
001020	-322.16409	-320.32980940519445
001844	-360.56013	-358.588042919942
001133	-348.049928	-346.07264645794623
001192	-312.124199	-310.2457574861527
002492	-268.851104	-267.2072118746117
001312	-310.906373	-309.04896146603085
001252	-362.932845	-360.9212706880161
000491	-282.864957	-281.2862221439395
000371	-234.46549	-232.98487189491294
001547	-341.820176	-339.88825326881664
000254	-266.60122	-265.01914992315113
001431	-344.423952	-342.50643458191115
000029	-155.902236	-154.92086687951732
002138	-360.557457	-358.58613016386425
000139	-193.957208	-192.74595416496967
000548	-308.740887	-307.01177530032976
001608	-340.659338	-338.7369974781217
002020	-324.551889	-322.6758928367542
001901	-325.692062	-323.7924865611708
000666	-270.378435	-268.78678140411296
000960	-308.553043	-306.72900050649883
002434	-308.448106	-306.6247734697298
000608	-270.426992	-268.84122250379755
000197	-301.375321	-299.70129503118955
000432	-235.689035	-234.1846290947991
001666	-362.932304	-360.92123098395984
001373	-335.624212	-333.7238271797726
000788	-321.214207	-319.4795727294732
002197	-345.652035	-343.7129234041947
002080	-361.738033	-359.7492820860704
002257	-344.429181	-342.5070836270189
001785	-346.82587	-344.8659347757637
001489	-320.761402	-318.8920327939906
002373	-346.826871	-344.8619610126324
000312	-271.620724	-270.0113905965925
000728	-281.470611	-279.8337433098636
000492	-303.932979	-302.2842243549028
001021	-302.348525	-300.57408379997105
000080	-284.366228	-282.8556968711139
002493	-284.956049	-283.26571249421477
001078	-304.730891	-302.9076857527482
000842	-340.671496	-338.74678191858965
000140	-209.995615	-208.72903607338066
000030	-155.891347	-154.9114936068875
001845	-308.553021	-306.74240430320936
000903	-304.735865	-302.9110160401322
000255	-271.644629	-270.04029414056356
000198	-285.313942	-283.6927787368064
002316	-304.670054	-302.8573558327061
001134	-325.785761	-323.8914439219117
002549	-312.114274	-310.23789185520945
000372	-250.57503	-249.04910590743768
000549	-308.732988	-307.0015701524677
000609	-286.479366	-284.8367487784422
001667	-382.816477	-380.755272053739
001253	-362.897307	-360.88260226535755
000493	-285.234547	-283.6152120157667
000961	-304.7445	-302.9201124180534
000667	-270.388022	-268.80111006015886
001313	-346.831651	-344.8697585942312
001374	-339.409895	-337.507643822992
000789	-337.27858	-335.4945142527654
000433	-271.614937	-270.00920196781095
001725	-310.895968	-309.0352330865167
002081	-381.609248	-379.56737938877205
001193	-348.049288	-346.07073433175015
001609	-345.671823	-343.7375084067825
001432	-308.510074	-306.69504497065947
002435	-308.452708	-306.6344662541991
002139	-324.616237	-322.7464879009905
000729	-301.329499	-299.63233039645274
001902	-345.592768	-343.6518306303031
002021	-308.503585	-306.6863688658965
001548	-309.667454	-307.8333636716118
000031	-172.000523	-170.97521189842882
000843	-360.546126	-358.5711450597225
002258	-360.485663	-358.50924281151566
001786	-326.943351	-325.0309934606941
001022	-318.403399	-316.57596303965244
000141	-229.873746	-228.55353663696994
000081	-233.543598	-232.16780427188496
001490	-341.84469	-339.9001773737196
000313	-271.617056	-270.0111612253884
002374	-345.655591	-343.71361513847717
000494	-301.33847	-299.6734332218281
002494	-306.036428	-304.26868342162066
001079	-287.434654	-285.6800934192715
002198	-325.797725	-323.9059598542283
000256	-287.719536	-286.0595008149278
000550	-308.74904	-307.02411644065785
001846	-324.626923	-322.7592696424215
000199	-301.372028	-299.697169470348
000610	-286.4672	-284.82884124851734
001668	-362.941582	-360.9276643300909
001375	-359.28964	-357.3360211187322
000904	-320.783592	-318.9049960428511
000373	-266.618641	-265.0409188815171
002082	-381.587712	-379.5482369853524
000790	-353.278177	-351.4164777873922
000032	-188.036534	-186.95954180202432
000668	-306.302446	-304.60781260351644
000082	-269.472049	-267.9943547122049
002317	-308.453652	-306.6414871534767
000962	-324.617201	-322.74155228388713
001314	-346.835161	-344.87589146650583
000434	-271.613276	-270.0041289254558
001135	-309.729694	-307.8923257795205
000730	-265.431446	-263.8539238627553
001254	-382.801703	-380.73798996446334
002436	-344.364786	-342.4384586578872
000142	-210.065757	-208.80901738266166
001610	-381.597651	-379.558946573399
001726	-346.81278	-344.8480659580677
000495	-269.199043	-267.6397036500392
001023	-322.2113	-320.38368257433
002022	-324.572865	-322.7001615812106
002550	-312.110244	-310.23103258144
001433	-324.575102	-322.7044547931001
000033	-191.805081	-190.72304617333413
001549	-325.77613	-323.8966219952141
002140	-320.774793	-318.9005296222645
000200	-301.383426	-299.7122922456689
000551	-233.24675	-231.78688698602863
000844	-304.747648	-302.9242857349245
001194	-348.034438	-346.05270840104066
001491	-308.496064	-306.68263232053323
001787	-346.831545	-344.86626554290797
002259	-360.462292	-358.48197727797077
000257	-307.593878	-305.88137182557955
002495	-322.140114	-320.3256492343854
001903	-324.549928	-322.67640328849615
000611	-306.346738	-304.6516057294141
001080	-303.491566	-301.6824657443863
000314	-287.649759	-285.9883254726651
001847	-324.623824	-322.7550905412104
002375	-309.728138	-307.8917126725561
002083	-341.883641	-339.94908636399424
001376	-375.386048	-373.38527321928143
000669	-233.287872	-231.82805694055915
000731	-281.470642	-279.83311360832124
002199	-325.770975	-323.8829406932714
000374	-270.389147	-268.8062010554709
000905	-340.665022	-338.7368756506488
001669	-382.796887	-380.73595334569234
000034	-207.911271	-206.78387866662052
000435	-307.537157	-305.82654377649993
000083	-197.621381	-196.34593943569385
000143	-226.10163	-224.78932048634448
000496	-285.306168	-283.70096249697826
000791	-324.509614	-322.6282972812141
002437	-324.479197	-322.6029399708009
000201	-249.388696	-247.8684922049441
001024	-338.267465	-336.38727444953884
000552	-269.163618	-267.5980204772708
000963	-304.725066	-302.89946303177334
002318	-324.563536	-322.7058176160621
000258	-307.569518	-305.86423196171256
001255	-341.869491	-339.9270458947045
001434	-344.449937	-342.5289828518789
002023	-344.456579	-342.53111186008965
001136	-325.804488	-323.91346956690916
002496	-338.240045	-336.37839261613135
001611	-341.826828	-339.87896637519145
001195	-308.508344	-306.69616124827803
001727	-346.831497	-344.87369228907573
000612	-286.456285	-284.8124655811911
001315	-274.980277	-273.2241730559048
001904	-344.426636	-342.4992564695968
002260	-380.365332	-378.33545631501653
000670	-285.274714	-283.65130642409787
000035	-193.069171	-191.96535690805987
002084	-361.757738	-359.76983377246455
001550	-341.816709	-339.88542165611005
001377	-359.309097	-357.35858207877885
000084	-233.548199	-232.17204174179358
001081	-303.492994	-301.686388559846
002141	-340.677013	-338.755049645033
000144	-245.977883	-244.61190322600942
000375	-286.49608	-284.8676089518125
000845	-324.619864	-322.7453380717341
000315	-307.541371	-305.8324050171962
000732	-285.28223	-283.64742617972774
000906	-339.453687	-337.55051169511324
000436	-307.543195	-305.83371944031995
001492	-324.596974	-322.73707249608765
000497	-285.269079	-283.65343489562076
000202	-265.45105	-263.8786195256656
000553	-269.163213	-267.5991009001078
001848	-320.785604	-318.91347405753277
002551	-348.037528	-346.0606253137731
001788	-274.97604	-273.2188048833209
002376	-325.799031	-323.9108260831386
001025	-323.421969	-321.56724712175344
000792	-324.496966	-322.62188145940326
000964	-324.596542	-322.7183147642654
000259	-287.672904	-286.0134527620677
002200	-345.653175	-343.71280244995665
002497	-343.216258	-341.32325411352974
000036	-209.139032	-207.9793159151825
000145	-231.139157	-229.80427549153805
000671	-249.326385	-247.81122882553876
002024	-324.544482	-322.67258713821815
000613	-306.348534	-304.66147686336006
001670	-362.866822	-360.8497044382054
001137	-345.69075	-343.7470566269294
002319	-309.70886	-307.8749412362818
001256	-357.932729	-355.94020770135785
002438	-272.5745	-270.86604827558403
000085	-233.53809	-232.15799967333047
001728	-382.748529	-380.6867409628535
001435	-308.497797	-306.68719748573596
000437	-281.485915	-279.8641096256632
002085	-381.628726	-379.58784201478767
001905	-324.548007	-322.6709993307512
001196	-324.578455	-322.71373062057717
001551	-345.58652	-343.6496222131985
000498	-301.37492	-299.7138883399722
000203	-269.257186	-267.68479281787984
000376	-266.607297	-265.02747040455466
000846	-340.667106	-338.73895887016704
000907	-335.637523	-333.7329198811147
002261	-309.683567	-307.8452892176271
002142	-344.467903	-342.5557492560258
000554	-249.355746	-247.85046960748758
001378	-376.58739	-374.5614973053061
001612	-361.73108	-359.7342513614646
000733	-301.326423	-299.62804505053913
000037	-229.008059	-227.79587581759057
001493	-320.767115	-318.89728232343174
000316	-234.448977	-232.9628516113323
000146	-247.178575	-245.78871552059258
001316	-310.909916	-309.0520748256326
001849	-340.690372	-338.77077012294734
001026	-343.286298	-341.37971129404167
001082	-273.765391	-272.03279479477334
000672	-269.210174	-267.64085741856115
000260	-307.577399	-305.873492642682
002377	-325.777109	-323.8843592598343
000614	-271.605945	-270.00008592483584
002552	-348.035846	-346.0547630788757
002201	-361.717743	-359.72316173026763
000793	-340.604913	-338.68410290333
000965	-340.663821	-338.73406182294843
002025	-344.427235	-342.501552642385
002498	-336.815073	-334.89240156724316
000499	-305.137636	-303.4692200366355
000438	-269.257631	-267.6987030006597
000086	-196.402453	-195.14668758551267
001789	-310.899817	-309.0407052798028
000555	-265.392048	-263.833274354104
001138	-345.656677	-343.7173380572117
001671	-346.864308	-344.9095779563689
000204	-285.32063	-283.69656284868154
001257	-361.741199	-359.7467085629166
001379	-396.467584	-394.39433688797993
002143	-360.535287	-358.5661346926736
